DOI,Title,Authors,Journal/Book,Publication Year,Create Date,Article Type,Language,Abstract
10.2196/29621,Impact of Smartphone App-Based Psychological Interventions for Reducing Depressive Symptoms in People With Depression: Systematic Literature Review and Meta-analysis of Randomized Controlled Trials,"Serrano-Ripoll MJ, Zamanillo-Campos R, Fiol-DeRoque MA, Castro A, Ricci-Cabello I.",JMIR Mhealth Uhealth,2022,2022.1.27,,,
10.2196/mhealth.5960,Mobile Sensing and Support for People With Depression: A Pilot Trial in the Wild,"Wahle F, Kowatsch T, Fleisch E, Rufer M, Weidt S.",JMIR Mhealth Uhealth,2016,2016.9.23,,,
10.1111/dme.14948,The effectiveness of cognitive behavioural therapy and third-wave cognitive behavioural interventions on diabetes-related distress: A systematic review and meta-analysis,"Jenkinson E, Knoop I, Hudson JL, Moss-Morris R, Hackett RA.",Diabet Med,2022,2022.8.29,,,
10.2196/27619,"Self-guided Cognitive Behavioral Therapy Apps for Depression: Systematic Assessment of Features, Functionality, and Congruence With Evidence","Martinengo L, Stona AC, Griva K, Dazzan P, Pariante CM, von Wangenheim F, Car J.",J Med Internet Res,2021,2021.7.30,,,
10.2196/38162,Digital Screening and Automated Resource Identification System to Address COVID-19-Related Behavioral Health Disparities: Feasibility Study,"Stiles-Shields C, Batts KR, Reyes KM, Archer J, Crosby S, Draxler JM, Lennan N, Held P.",JMIR Form Res,2022,2022.6.13,,,
10.1016/j.jad.2018.05.067,"Behavioral activation: Is it the expectation or achievement, of mastery or pleasure that contributes to improvement in depression?","Furukawa TA, Imai H, Horikoshi M, Shimodera S, Hiroe T, Funayama T, Akechi T; FLATT Investigators.",J Affect Disord,2018,2018.6.16,,,
10.31662/jmaj.2022-0225,Toward the Goal of Leaving No One Behind: Orthostatic Dysregulation,"Shinno K, Nagamitsu S.",JMA J,2023,2023.8.10,,,
10.2196/67670,Digital Integrated Interventions for Comorbid Depression and Substance Use Disorder: Narrative Review and Content Analysis,"Jonathan GK, Guo Q, Arcese H, Evins AE, Wilhelm S.",JMIR Ment Health,2025,2025.3.17,,,
10.2196/39799,Effect of Mobile Phone App-Based Interventions on Quality of Life and Psychological Symptoms Among Adult Cancer Survivors: Systematic Review and Meta-analysis of Randomized Controlled Trials,"Qin M, Chen B, Sun S, Liu X.",J Med Internet Res,2022,2022.12.19,,,
10.2196/27388,Characteristics of Mobile Health Platforms for Depression and Anxiety: Content Analysis Through a Systematic Review of the Literature and Systematic Search of Two App Stores,"Leong QY, Sridhar S, Blasiak A, Tadeo X, Yeo G, Remus A, Ho D.",J Med Internet Res,2022,2022.2.4,,,
10.2196/54252,Examining a Fully Automated Mobile-Based Behavioral Activation Intervention in Depression: Randomized Controlled Trial,"Santopetro N, Jones D, Garron A, Meyer A, Joyner K, Hajcak G.",JMIR Ment Health,2024,2024.8.30,,,
10.1007/s00787-024-02429-3,Is behavioural activation an effective treatment for depression in children and adolescents? An updated systematic review and meta-analysis,"Tindall L, Kerrigan P, Li J, Hayward E, Gega L.",Eur Child Adolesc Psychiatry,2024,2024.4.14,,,
10.47626/2237-6089-2024-1006,Digital interventions for depressive symptoms: a randomized clinical trial,"Bebber JC, Montezano BB, Vivan AS, Antonelli-Salgado T, de Aguiar KR, Zimerman A, Shintani AO, Moreira MBR, Campos R, Rodrigues L, Zaffari GF, Mallmann G, Pulice RF, Senger VC, Vargas JR, Zimmer C, Amaral MCDS, Veloso GG, Dalla Vecchia GF, Lopez JCB, Brunoni AR, Rabelo-da-Ponte FD, Passos IC, Braga DT.",Trends Psychiatry Psychother,2025,2025.5.11,,,
10.1080/03007995.2022.2108616,Network meta-analysis comparing the effectiveness of a prescription digital therapeutic for chronic insomnia to medications and face-to-face cognitive behavioral therapy in adults,"Forma F, Pratiwadi R, El-Moustaid F, Smith N, Thorndike F, Velez F.",Curr Med Res Opin,2022,2022.8.8,,,
10.4037/ajcc2021962,Delivering Cognitive Behavioral Therapy for Post-Intensive Care Syndrome-Family via a Mobile Health App,"Petrinec A, Wilk C, Hughes JW, Zullo MD, Chen YJ, Palmieri PA.",Am J Crit Care,2021,2021.11.1,,,
10.2196/56319,Developing a Guided Web App for Postpartum Depression Symptoms: User-Centered Design Approach,"Franco P, Olhaberry M, Muzard A, Harismendy Á, Kelders S.",JMIR Form Res,2024,2024.8.19,,,
10.3389/fpsyg.2021.647606,Effectiveness of Mobile App-Based Psychological Interventions for College Students: A Systematic Review of the Literature,"Oliveira C, Pereira A, Vagos P, Nóbrega C, Gonçalves J, Afonso B.",Front Psychol,2021,2021.5.28,,,
10.2196/26498,A Mobile-Based Intervention to Increase Self-esteem in Students With Depressive Symptoms: Randomized Controlled Trial,"Bruhns A, Lüdtke T, Moritz S, Bücker L.",JMIR Mhealth Uhealth,2021,2021.7.13,,,
10.1016/j.rpsm.2022.04.005,Digital mental health interventions for anxiety and depressive symptoms in university students during the COVID-19 pandemic: A systematic review of randomized controlled trials,"Riboldi I, Cavaleri D, Calabrese A, Capogrosso CA, Piacenti S, Bartoli F, Crocamo C, Carrà G.",Rev Psiquiatr Salud Ment,2023,2022.6.27,,,
10.1111/wvn.12716,The use of mHealth apps to improve hospital nurses' mental health and well-being: A systematic review,"Moore C, Kelly S, Melnyk BM.",Worldviews Evid Based Nurs,2024,2024.3.16,,,
10.2196/16643,A Gamified Smartphone-Based Intervention for Depression: Randomized Controlled Pilot Trial,"Lukas CA, Eskofier B, Berking M.",JMIR Ment Health,2021,2021.7.20,,,
10.1016/j.jbtep.2020.101609,Feasibility and efficacy of a digital CBT intervention for symptoms of Generalized Anxiety Disorder: A randomized multiple-baseline study,"Miller CB, Gu J, Henry AL, Davis ML, Espie CA, Stott R, Heinz AJ, Bentley KH, Goodwin GM, Gorman BS, Craske MG, Carl JR.",J Behav Ther Exp Psychiatry,2021,2020.9.20,,,
10.2174/1574884711666160603012237,"Incorporating Natural Products, Pharmaceutical Drugs, Self-Care and Digital/Mobile Health Technologies into Molecular-Behavioral Combination Therapies for Chronic Diseases","Bulaj G, Ahern MM, Kuhn A, Judkins ZS, Bowen RC, Chen Y.",Curr Clin Pharmacol,2016,2016.6.6,,,
10.1371/journal.pmed.1003978,The effect of a therapeutic smartphone application on suicidal ideation in young adults: Findings from a randomized controlled trial in Australia,"Torok M, Han J, McGillivray L, Wong Q, Werner-Seidler A, O'Dea B, Calear A, Christensen H.",PLoS Med,2022,2022.5.31,,,
10.2196/39516,The Effect of Mental Health App Customization on Depressive Symptoms in College Students: Randomized Controlled Trial,"Six SG, Byrne KA, Aly H, Harris MW.",JMIR Ment Health,2022,2022.8.9,,,
10.2196/48740,Assessing the Efficacy and Safety of a Digital Therapeutic for Symptoms of Depression in Adolescents: Protocol for a Randomized Controlled Trial,"Furman DJ, Hall SA, Avina C, Kulikov VN, Lake JI, Padmanabhan A.",JMIR Res Protoc,2023,2023.11.16,,,
10.1136/bmjopen-2022-065977,Digital delivery of behavioural activation therapy to overcome depression and facilitate social and economic transitions of adolescents in South Africa (the DoBAt study): protocol for a pilot randomised controlled trial,"Moffett BD, Pozuelo JR, van Heerden A, O'Mahen HA, Craske M, Sodi T, Lund C, Orkin K, Kilford EJ, Blakemore SJ, Mahmud M, Musenge E, Davis M, Makhanya Z, Baloyi T, Mahlangu D, Chierchia G, Fielmann SL, Gómez-Olivé FX, Valodia I, Tollman S, Kahn K, Stein A.",BMJ Open,2022,2022.12.30,,,
10.1007/s40596-017-0868-0,"Web-Based Tools and Mobile Applications To Mitigate Burnout, Depression, and Suicidality Among Healthcare Students and Professionals: a Systematic Review","Pospos S, Young IT, Downs N, Iglewicz A, Depp C, Chen JY, Newton I, Lee K, Light GA, Zisook S.",Acad Psychiatry,2018,2017.12.20,,,
10.2196/46771,"The Effects of Internet-Based Cognitive Behavioral Therapy for Suicidal Ideation or Behaviors on Depression, Anxiety, and Hopelessness in Individuals With Suicidal Ideation: Systematic Review and Meta-Analysis of Individual Participant Data","Sander LB, Beisemann M, Doebler P, Micklitz HM, Kerkhof A, Cuijpers P, Batterham P, Calear A, Christensen H, De Jaegere E, Domhardt M, Erlangsen A, Eylem-van Bergeijk O, Hill R, Mühlmann C, Österle M, Pettit J, Portzky G, Steubl L, van Spijker B, Tighe J, Werner-Seidler A, Büscher R.",J Med Internet Res,2023,2023.6.26,,,
10.2196/38005,Improvements in Depression Outcomes Following a Digital Cognitive Behavioral Therapy Intervention in a Polychronic Population: Retrospective Study,"Venkatesan A, Forster B, Rao P, Miller M, Scahill M.",JMIR Form Res,2022,2022.7.5,,,
10.1136/ebmental-2022-300455,Components of smartphone cognitive-behavioural therapy for subthreshold depression among 1093 university students: a factorial trial,"Sakata M, Toyomoto R, Yoshida K, Luo Y, Nakagami Y, Uwatoko T, Shimamoto T, Tajika A, Suga H, Ito H, Sumi M, Muto T, Ito M, Ichikawa H, Ikegawa M, Shiraishi N, Watanabe T, Sahker E, Ogawa Y, Hollon SD, Collins LM, Watkins ER, Wason J, Noma H, Horikoshi M, Iwami T, Furukawa TA.",Evid Based Ment Health,2022,2022.5.16,,,
10.2196/50098,A Digital Behavioral Activation Intervention (JuNEX) for Pregnant Women With Subclinical Depression Symptoms: Explorative Co-Design Study,"Mancinelli E, Gabrielli S, Salcuni S.",JMIR Hum Factors,2024,2024.5.16,,,
10.2196/26453,"Efficacy, Effectiveness, and Quality of Resilience-Building Mobile Health Apps for Military, Veteran, and Public Safety Personnel Populations: Scoping Literature Review and App Evaluation","Voth M, Chisholm S, Sollid H, Jones C, Smith-MacDonald L, Brémault-Phillips S.",JMIR Mhealth Uhealth,2022,2022.1.19,,,
10.1016/j.beth.2019.03.007,Development and Pilot Testing of a Cognitive-Behavioral Therapy Digital Service for Body Dysmorphic Disorder,"Wilhelm S, Weingarden H, Greenberg JL, McCoy TH, Ladis I, Summers BJ, Matic A, Harrison O.",Behav Ther,2020,2020.2.2,,,
10.3390/healthcare10112185,Effectiveness of a Mobile Application for Postpartum Depression Self-Management: Evidence from a Randomised Controlled Trial in South Korea,"Seo JM, Kim SJ, Na H, Kim JH, Lee H.",Healthcare (Basel),2022,2022.11.11,,,
10.1016/j.jad.2025.04.075,"Mobile app-based intervention for paternal perinatal depression, anxiety, and stress: A randomised controlled trial","Teague SJ, Shatte ABR, Fuller-Tyszkiewicz M, Hutchinson DM.",J Affect Disord,2025,2025.4.25,,,
10.1007/978-981-97-4402-2_16,The New Emerging Treatment Choice for Major Depressive Disorders: Digital Therapeutics,"Cho CH, Lee HJ, Kim YK.",Adv Exp Med Biol,2024,2024.9.11,,,
10.1186/s13063-017-1960-1,"Reducing depressive symptomatology with a smartphone app: study protocol for a randomized, placebo-controlled trial","Giosan C, Cobeanu O, Mogoaşe C, Szentagotai A, Mureşan V, Boian R.",Trials,2017,2017.5.13,,,
10.1177/0091217417720899,Moodivate: A self-help behavioral activation mobile app for utilization in primary care-Development and clinical considerations,"Dahne J, Lejuez CW, Kustanowitz J, Felton JW, Diaz VA, Player MS, Carpenter MJ.",Int J Psychiatry Med,2017,2017.8.10,,,
10.1136/bmjopen-2020-044437,Digital health interventions for the management of mental health in people with chronic diseases: a rapid review,"Sasseville M, LeBlanc A, Boucher M, Dugas M, Mbemba G, Tchuente J, Chouinard MC, Beaulieu M, Beaudet N, Skidmore B, Cholette P, Aspiros C, Larouche A, Chabot G, Gagnon MP.",BMJ Open,2021,2021.4.6,,,
10.1159/000524628,Efficacy of App-Based Cognitive Behavioral Therapy for Body Dysmorphic Disorder with Coach Support: Initial Randomized Controlled Clinical Trial,"Wilhelm S, Weingarden H, Greenberg JL, Hoeppner SS, Snorrason I, Bernstein EE, McCoy TH, Harrison OT.",Psychother Psychosom,2022,2022.5.19,,,
10.2196/26152,"Efficacy of Zemedy, a Mobile Digital Therapeutic for the Self-management of Irritable Bowel Syndrome: Crossover Randomized Controlled Trial","Hunt M, Miguez S, Dukas B, Onwude O, White S.",JMIR Mhealth Uhealth,2021,2021.4.19,,,
10.1016/j.beth.2018.12.003,Pilot Randomized Trial of a Self-Help Behavioral Activation Mobile App for Utilization in Primary Care,"Dahne J, Lejuez CW, Diaz VA, Player MS, Kustanowitz J, Felton JW, Carpenter MJ.",Behav Ther,2019,2019.6.19,,,
10.2196/jmir.8602,Smartphone Cognitive Behavioral Therapy as an Adjunct to Pharmacotherapy for Refractory Depression: Randomized Controlled Trial,"Mantani A, Kato T, Furukawa TA, Horikoshi M, Imai H, Hiroe T, Chino B, Funayama T, Yonemoto N, Zhou Q, Kawanishi N.",J Med Internet Res,2017,2017.11.5,,,
10.2196/36806,Patient and Therapist Expectations for a Blended Cognitive Behavioral Therapy Program for Depression: Qualitative Exploratory Study,"Atik E, Schückes M, Apolinário-Hagen J.",JMIR Ment Health,2022,2022.12.30,,,
10.2196/49998,The Appa Health App for Youth Mental Health: Development and Usability Study,"Giovanelli A, Sanchez Karver T, Roundfield KD, Woodruff S, Wierzba C, Wolny J, Kaufman MR.",JMIR Form Res,2023,2023.10.4,,,
10.1037/rep0000403,Ecological momentary assessment of affect in context after traumatic brain injury,"Rabinowitz A, Hart T, Wilson J.",Rehabil Psychol,2021,2021.9.13,,,
10.3389/fpsyt.2024.1229380,Behavioral activation for depression in groups embedded in psychosomatic rehabilitation inpatient treatment: a quasi-randomized controlled study,"Melicherova U, Schott T, Köllner V, Hoyer J.",Front Psychiatry,2024,2024.5.10,,,
10.2196/40242,Chatbot-Delivered Cognitive Behavioral Therapy in Adolescents With Depression and Anxiety During the COVID-19 Pandemic: Feasibility and Acceptability Study,"Nicol G, Wang R, Graham S, Dodd S, Garbutt J.",JMIR Form Res,2022,2022.11.22,,,
10.1016/j.ajp.2021.102656,Self-help cognitive behavioral therapy application for COVID-19-related mental health problems: A longitudinal trial,"Song J, Jiang R, Chen N, Qu W, Liu D, Zhang M, Fan H, Zhao Y, Tan S.",Asian J Psychiatr,2021,2021.4.18,,,
10.2196/41638,Gamifying Cognitive Behavioral Therapy Techniques on Smartphones for Bangkok's Millennials With Depressive Symptoms: Interdisciplinary Game Development,"Sriwatanathamma P, Sirivesmas V, Simatrang S, Bhowmik NH.",JMIR Serious Games,2023,2023.5.12,,,
10.2196/50071,Effectiveness of a Smartphone-Based Stress Management Program for Depression in Hospital Nurses During COVID-19 in Vietnam and Thailand: 2-Arm Parallel-Group Randomized Controlled Trial,"Watanabe K, Tran TTT, Sripo N, Sakuraya A, Imamura K, Boonyamalik P, Sasaki N, Tienthong T, Asaoka H, Iida M, Nguyen QT, Nguyen NT, Vu ST, Ngo TT, Luyen TT, Nguyen LD, Nguyen NTV, Nguyen BT, Matsuyama Y, Takemura Y, Nishi D, Tsutsumi A, Nguyen HT, Kaewboonchoo O, Kawakami N.",J Med Internet Res,2024,2024.8.30,,,
10.1097/PRA.0000000000000815,Computer-assisted Cognitive Behavior Therapy and Mobile Apps for Depression and Anxiety: Evidence-based Digital Tools for Clinical Practice,"Rajeshkumar L, Mishkind M, Coleman JJ, Pahwa M, LaPreze D, Solenske S, Wright JH.",J Psychiatr Pract,2024,2024.12.10,,,
10.1136/bmjopen-2013-003440,Behavioural activation versus mindfulness-based guided self-help treatment administered through a smartphone application: a randomised controlled trial,"Ly KH, Trüschel A, Jarl L, Magnusson S, Windahl T, Johansson R, Carlbring P, Andersson G.",BMJ Open,2014,2014.1.14,,,
10.1016/j.jagp.2020.02.013,"Digital Monitoring of Sleep, Meals, and Physical Activity for Reducing Depression in Older Spousally-Bereaved Adults: A Pilot Randomized Controlled Trial","Stahl ST, Smagula SF, Dew MA, Schulz R, Albert SM, Reynolds CF 3rd.",Am J Geriatr Psychiatry,2020,2020.4.9,,,
10.1136/ebmental-2020-300217,Development and validation of the Cognitive Behavioural Therapy Skills Scale among college students,"Sakata M, Toyomoto R, Yoshida K, Luo Y, Nakagami Y, Aoki S, Irie T, Sakano Y, Suga H, Sumi M, Muto T, Shiraishi N, Sahker E, Uwatoko T, Furukawa TA.",Evid Based Ment Health,2021,2021.1.6,,,
10.1016/j.ijmedinf.2020.104243,An analysis on self-management and treatment-related functionality and characteristics of highly rated anxiety apps,"Drissi N, Ouhbi S, Janati Idrissi MA, Ghogho M.",Int J Med Inform,2020,2020.8.10,,,
10.2196/23778,Comparing Effectiveness Between a Mobile App Program and Traditional Cognitive Behavior Therapy in Obsessive-Compulsive Disorder: Evaluation Study,"Hwang H, Bae S, Hong JS, Han DH.",JMIR Ment Health,2021,2021.1.19,,,
10.1111/jsr.13932,The role of rumination in the relationship between symptoms of insomnia and depression in adolescents,"Li SH, Corkish B, Richardson C, Christensen H, Werner-Seidler A.",J Sleep Res,2024,2023.5.17,,,
10.1016/j.arrct.2019.100027,Behavioral Activation Augmented With Mobile Technology for Depression and Anxiety in Chronic Moderate-Severe Traumatic Brain Injury: Protocol for a Randomized Controlled Trial,"Hart T, Rabinowitz A, Vaccaro M, Chervoneva I, Wilson J.",Arch Rehabil Res Clin Transl,2019,2021.2.5,,,
10.4037/ajcc2023800,Self-Care Mental Health App Intervention for Post-Intensive Care Syndrome-Family: A Randomized Pilot Study,"Petrinec AB, Wilk C, Hughes JW, Zullo MD, George RL.",Am J Crit Care,2023,2023.10.31,,,
10.1177/1357633X18794332,The effectiveness of telemedicine interventions to address maternal depression: A systematic review and meta-analysis,"Nair U, Armfield NR, Chatfield MD, Edirippulige S.",J Telemed Telecare,2018,2018.10.23,,,
10.1016/j.beth.2023.06.003,Availability of Internet-Based Cognitive-Behavioral Therapies for Depression: A Systematic Review,"Buss JF, Steinberg JS, Banks G, Horani D, Rutter LA, Wasil AR, Ramirez I, Lorenzo-Luaces L.",Behav Ther,2024,2024.1.12,,,
10.2519/jospt.2024.12216,Which Remote Rehabilitation Interventions Work Best for Chronic Musculoskeletal Pain and Depression? A Bayesian Network Meta-Analysis,"Bobos P, Pereira TV, Pouliopoulou DV, Charakopoulou-Travlou M, Nazari G, MacDermid JC.",J Orthop Sports Phys Ther,2024,2024.2.26,,,
10.1111/famp.12733,Mobile application for couple relationships: Results of a pilot effectiveness study,"Troitskaya O, Batkhina A.",Fam Process,2022,2021.12.14,,,
